text,label
"Crypto Wallet Transfer Authorized: Dear customer, your credit card transaction was flagged. Click this secure portal link to verify your ownership.",1
Project update: Let's review the data structures and algorithms slides before the 3 PM walkthrough.,0
Database backup completed: Let's review the data structures and algorithms slides before the 3 PM walkthrough.,0
"Project update: Hey, let me know if you are free for a quick workout or chat after the lecture.",0
Gym routine tonight?: Let's review the data structures and algorithms slides before the 3 PM walkthrough.,0
Crypto Wallet Transfer Authorized: Your bank account has been locked. Click here to verify your identity immediately on this link.,1
Customer support ticket resolved: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Weekly sync meeting: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Invoice for monthly services: Can you verify if the seminar room is booked for the morning presentation?,0
URGENT Alert: Account status: ALERT: Your digital crypto wallet has recorded abnormal outbound transfers. Verify your security keys now to lock it.,1
Action Required: Security Update: Your bank account has been locked. Click here to verify your identity immediately on this link.,1
Verify Bank Profile Info: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
Lab submission confirmed: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Data structures assignment: Can you verify if the seminar room is booked for the morning presentation?,0
Flight reservation details: The software deployment was completely successful. Let me know if you run into any operational bugs.,0
Security Suspension Warning: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Data structures assignment: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
Update payment method immediately: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Verify Bank Profile Info: Your bank account has been locked. Click here to verify your identity immediately on this link.,1
Action Required: Security Update: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Action Required: Security Update: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Data structures assignment: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
